room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3684557,18734654,Entire home/apt,Hammersmith and Fulham,Addison,1,5.0,2,0.0,150.0,5,51.501149,-0.218301,2015-01-18 10:26:29.868
3684620,1591664,Private room,Tower Hamlets,Weavers,15,4.5,2,1.0,92.0,3,51.52539,-0.073057,2015-01-17 20:54:06.641
3684788,18738718,Entire home/apt,Hammersmith and Fulham,Town,19,4.0,4,2.0,208.0,1,51.477945,-0.198068,2015-01-18 08:39:31.265
3685182,817926,Private room,Wandsworth,Nightingale,0,,2,1.0,167.0,2,51.440825,-0.158327,2015-01-18 00:24:46.877
3685836,2561777,Entire home/apt,Islington,St. Peter's,2,4.5,2,1.0,168.0,3,51.539521,-0.092101,2015-01-18 10:22:06.030
3686054,4019921,Entire home/apt,Wandsworth,St. Mary's Park,3,4.5,2,1.0,234.0,1,51.464146,-0.184463,2015-01-18 07:43:44.185
3686078,5633049,Private room,Lewisham,Brockley,0,,2,1.0,84.0,3,51.470536,-0.0353,2015-01-18 09:19:44.175
3686645,10005662,Private room,Lambeth,Larkhall,1,5.0,1,1.0,67.0,1,51.464469,-0.129391,2015-01-18 13:23:10.743
3686680,18752812,Entire home/apt,Waltham Forest,High Street,0,,3,2.0,169.0,1,51.567887,-0.051472,2015-01-17 21:45:01.568
3686686,14543426,Private room,Southwark,The Lane,0,,2,1.0,84.0,1,51.471992,-0.07475,2015-01-17 22:12:02.151
3686888,18746066,Private room,Haringey,West Green,0,,2,1.0,71.0,3,51.589651,-0.095678,2015-01-18 12:24:33.775
3686970,18755022,Entire home/apt,Hackney,De Beauvoir,0,,4,1.0,178.0,1,51.545073,-0.078543,2015-01-18 00:07:41.980
3687493,18755074,Entire home/apt,Hammersmith and Fulham,Sands End,1,,4,1.0,225.0,1,51.472205,-0.191394,2015-01-18 00:55:56.188
3687523,16980032,Private room,Islington,St. Mary's,12,5.0,1,1.0,135.0,2,51.536947,-0.105616,2015-01-18 03:06:14.209
3687726,5583483,Private room,Westminster,Church Street,15,3.5,2,1.0,54.0,1,51.522376,-0.169619,2015-01-17 23:20:22.386
3687823,18760319,Private room,Wandsworth,St. Mary's Park,0,,1,1.0,110.0,1,51.478662,-0.168882,2015-01-18 06:07:02.009
3688037,2293201,Entire home/apt,Islington,St. Peter's,46,4.5,3,1.0,172.0,1,51.533947,-0.099967,2015-01-18 03:14:40.076
3688375,10850277,Entire home/apt,Richmond upon Thames,South Richmond,0,,2,,129.0,2,51.456417,-0.305258,2015-01-18 08:51:54.041
3688426,18767036,Entire home/apt,Tower Hamlets,Shadwell,15,5.0,4,2.0,187.0,1,51.511385,-0.055284,2015-01-18 12:34:06.426
3689192,7643327,Entire home/apt,Lambeth,Thurlow Park,1,5.0,1,1.0,129.0,5,51.43849,-0.101689,2015-01-18 12:24:41.295
3689376,18777980,Private room,Hackney,Hoxton East & Shoreditch,42,4.5,2,1.0,97.0,1,51.525401,-0.084476,2015-01-18 07:20:09.230
3689379,5210850,Private room,Lewisham,Telegraph Hill,4,5.0,1,1.0,60.0,1,51.472647,-0.041299,2015-01-18 07:31:11.719
3689527,9806400,Private room,Bromley,Copers Cope,20,4.0,2,1.0,47.0,1,51.41264,-0.015505,2015-01-17 23:56:49.678
3689567,3997638,Entire home/apt,Tower Hamlets,Shadwell,5,5.0,6,2.0,234.0,2,51.513938,-0.058993,2015-01-18 02:51:20.792
3689670,1924491,Entire home/apt,Greenwich,Peninsula,0,,4,2.0,166.0,7,51.48532,-0.004105,2015-01-18 09:55:49.936
3690576,12976677,Entire home/apt,Westminster,St. James's,1,4.0,6,2.0,354.0,2,51.49649,-0.131328,2015-01-18 01:45:39.496
3690586,18786770,Entire home/apt,Haringey,Seven Sisters,3,4.5,2,1.0,122.0,1,51.575156,-0.097988,2015-01-18 02:30:43.736
3690701,16980032,Private room,Islington,Holloway,0,,2,1.0,122.0,3,51.547852,-0.112926,2015-01-18 10:27:02.735
3691353,4649563,Entire home/apt,City of London,City of London,6,4.5,2,0.0,187.0,4,51.513516,-0.108803,2015-01-18 02:26:21.296
3691370,7847188,Entire home/apt,Tower Hamlets,Bethnal Green,1,5.0,4,1.0,150.0,1,51.521365,-0.052395,2015-01-18 03:36:48.012
3691885,2366412,Private room,Brent,Kensal Green,15,4.5,3,1.0,86.0,3,51.5345,-0.238368,2015-01-18 03:49:02.062
3691945,12723719,Private room,Waltham Forest,Chapel End,0,,3,1.0,185.0,2,51.599615,-0.004714,2015-01-18 07:55:43.062
3691980,14031844,Entire home/apt,Islington,St. Mary's,3,4.5,4,1.0,187.0,1,51.546282,-0.110204,2015-01-18 10:22:23.720
3692052,8297347,Private room,Hackney,Hackney Downs,9,4.5,2,1.0,66.0,1,51.561161,-0.062249,2015-01-17 21:27:56.563
3692377,3468105,Private room,Hackney,Hackney Wick,3,4.5,1,1.0,73.0,2,51.546756,-0.034559,2015-01-18 02:26:34.579
3692643,18800011,Private room,Barnet,Coppetts,0,,2,1.0,122.0,1,51.601454,-0.149245,2015-01-18 03:06:27.268
3692882,8806474,Private room,Camden,Camden Town with Primrose Hill,3,5.0,2,1.0,84.0,1,51.54362,-0.144962,2015-01-18 01:53:58.724
3692965,18802001,Private room,Islington,Holloway,6,4.5,2,1.0,93.0,1,51.547954,-0.117554,2015-01-18 07:39:54.474
3693250,18804373,Private room,Hammersmith and Fulham,Town,6,4.5,2,1.0,93.0,1,51.479647,-0.196801,2015-01-18 09:37:57.211
3693292,18804814,Private room,Hackney,Brownswood,1,4.0,2,1.0,150.0,1,51.563595,-0.100744,2015-01-18 12:44:10.958
3693307,1648587,Private room,Hackney,Hackney Downs,2,5.0,2,1.0,56.0,1,51.555182,-0.054982,2015-01-18 13:52:43.021
3693352,4166572,Entire home/apt,Westminster,Churchill,7,4.5,4,1.0,223.0,4,51.485987,-0.139099,2015-01-17 22:57:41.095
3693835,18734525,Entire home/apt,Camden,West Hampstead,3,4.5,2,0.0,94.0,1,51.546741,-0.199787,2015-01-17 20:51:08.692
3693928,18532756,Private room,Lewisham,Forest Hill,0,,2,1.0,73.0,5,51.434039,-0.060527,2015-01-18 03:27:16.523
3693946,1425784,Entire home/apt,Camden,Camden Town with Primrose Hill,0,,6,2.0,402.0,3,51.54001,-0.142927,2015-01-18 04:41:37.370
3694123,392835,Entire home/apt,Southwark,The Lane,5,5.0,2,1.0,148.0,5,51.473368,-0.077968,2015-01-17 23:08:59.706
3694170,18809592,Private room,Camden,Swiss Cottage,1,5.0,2,1.0,150.0,1,51.541453,-0.169386,2015-01-18 02:30:53.498
3694184,18579450,Entire home/apt,Richmond upon Thames,Kew,3,5.0,2,1.0,170.0,3,51.479099,-0.278497,2015-01-18 03:27:19.902
3694701,13999196,Entire home/apt,Westminster,West End,5,4.5,4,1.0,262.0,3,51.51426,-0.134328,2015-01-18 03:49:08.852
3694705,18811225,Shared room,Westminster,Queen's Park,5,4.5,1,1.0,49.0,1,51.531431,-0.2029,2015-01-18 04:04:57.119
3694741,6470474,Private room,Westminster,Church Street,0,,2,1.0,93.0,1,51.525276,-0.167855,2015-01-18 06:34:27.146
3695130,2366412,Private room,Brent,Kensal Green,15,4.5,2,1.0,81.0,3,51.535608,-0.237702,2015-01-17 21:54:38.911
3695227,3766083,Private room,Lewisham,Evelyn,5,4.5,2,1.0,54.0,3,51.488737,-0.032228,2015-01-18 04:46:00.447
3696108,18825280,Private room,Islington,Tollington,7,4.0,1,1.0,52.0,1,51.568412,-0.117942,2015-01-18 12:44:35.021
3696258,18826842,Private room,Kensington and Chelsea,Earl's Court,26,5.0,2,1.0,131.0,1,51.492659,-0.19883,2015-01-18 05:15:13.667
3696438,18159841,Private room,Westminster,Lancaster Gate,14,4.5,2,1.0,110.0,1,51.512439,-0.186487,2015-01-17 23:53:10.169
3696508,10328919,Entire home/apt,Camden,King's Cross,19,4.0,7,2.0,219.0,3,51.525381,-0.122218,2015-01-18 04:50:28.127
3697186,18116604,Private room,Tower Hamlets,Poplar,11,4.0,2,1.0,90.0,1,51.509655,-0.010072,2015-01-17 22:31:29.506
3697446,18751651,Entire home/apt,Kingston upon Thames,Canbury,8,5.0,4,2.0,169.0,3,51.413284,-0.304011,2015-01-17 22:49:45.308
3697508,17279844,Entire home/apt,City of London,City of London,2,5.0,8,2.0,187.0,3,51.517638,-0.099079,2015-01-18 03:11:17.259
3698821,7080525,Private room,Lambeth,Brixton Hill,11,5.0,2,1.0,84.0,1,51.448006,-0.121105,2015-01-18 05:27:14.375
3699126,13484472,Private room,Camden,St. Pancras and Somers Town,1,5.0,2,1.0,185.0,2,51.536264,-0.123233,2015-01-18 08:48:54.246
3699131,13484472,Entire home/apt,Islington,Caledonian,2,5.0,3,1.0,402.0,3,51.536761,-0.12188,2015-01-18 09:09:14.103
3699491,12560657,Private room,Southwark,Chaucer,0,,1,1.0,84.0,7,51.498127,-0.093526,2015-01-17 22:36:25.694
3699520,18854091,Private room,Tower Hamlets,Bethnal Green,1,4.0,2,1.0,47.0,1,51.527071,-0.048651,2015-01-18 00:34:45.745
3699581,18854399,Entire home/apt,Camden,Holborn and Covent Garden,24,5.0,5,2.0,271.0,2,51.520883,-0.120801,2015-01-18 04:54:47.949
3699630,1669291,Private room,Wandsworth,Latchmere,4,4.5,2,1.0,64.0,1,51.473056,-0.155672,2015-01-18 08:16:18.543
3699656,18854958,Entire home/apt,Hackney,Hoxton West,0,,3,1.0,185.0,10,51.534534,-0.089687,2015-01-18 10:04:29.703
3699743,18855379,Entire home/apt,Islington,St. Peter's,7,4.5,4,1.0,187.0,2,51.534869,-0.09394,2015-01-17 22:17:48.944
3699841,17911918,Entire home/apt,City of London,City of London,0,,3,1.0,316.0,2,51.518875,-0.079508,2015-01-18 05:10:32.225
3699852,18856182,Private room,Hounslow,Heston West,5,4.5,2,1.0,92.0,1,51.484286,-0.395328,2015-01-18 05:54:57.630
3700060,7393374,Private room,Hammersmith and Fulham,Shepherd's Bush Green,5,4.0,2,1.0,150.0,1,51.509636,-0.217656,2015-01-18 02:39:29.970
3700282,18858451,Entire home/apt,Hackney,Hoxton East & Shoreditch,3,4.5,2,0.0,206.0,2,51.524927,-0.079573,2015-01-18 00:08:34.496
3700398,18858849,Private room,Barnet,Oakleigh,0,,1,1.0,56.0,1,51.624269,-0.158469,2015-01-18 08:16:28.274
3700526,18859904,Private room,Camden,Cantelowes,0,,2,1.0,150.0,1,51.543175,-0.137014,2015-01-17 23:21:01.887
3700604,6192783,Entire home/apt,Kensington and Chelsea,Redcliffe,2,3.0,2,1.0,241.0,1,51.48425,-0.185847,2015-01-18 04:50:45.133
3700626,18860585,Private room,Greenwich,Woolwich Riverside,0,,2,1.0,118.0,1,51.493788,0.058936,2015-01-18 06:22:01.143
3700798,2779043,Entire home/apt,Camden,King's Cross,14,4.5,4,2.0,365.0,2,51.525699,-0.126741,2015-01-18 00:25:56.901
3700824,9429854,Entire home/apt,Haringey,Tottenham Hale,0,,2,1.0,112.0,3,51.586023,-0.055775,2015-01-18 02:22:31.704
3700951,11068570,Entire home/apt,Kensington and Chelsea,Colville,28,5.0,4,2.0,280.0,1,51.517491,-0.206308,2015-01-18 11:12:14.960
3701055,426071,Private room,Tower Hamlets,Weavers,0,,2,1.0,112.0,1,51.530447,-0.070465,2015-01-18 00:30:29.894
3701124,2242491,Private room,Tower Hamlets,St. Peter's,0,,2,1.0,65.0,1,51.527288,-0.058449,2015-01-18 05:23:33.929
3701200,18864173,Private room,Camden,Camden Town with Primrose Hill,1,5.0,2,1.0,75.0,4,51.542508,-0.159507,2015-01-18 10:43:23.785
3701249,17279844,Entire home/apt,Westminster,Bryanston and Dorset Square,0,,3,0.0,187.0,4,51.520435,-0.160703,2015-01-17 17:02:49.415
3701331,5375403,Entire home/apt,Islington,Barnsbury,16,4.5,4,1.0,163.0,2,51.535801,-0.108817,2015-01-18 01:59:18.983
3701514,15818695,Private room,Westminster,St. James's,35,5.0,2,1.0,178.0,1,51.51103,-0.132739,2015-01-17 20:47:08.940
3701539,14192590,Entire home/apt,Hackney,De Beauvoir,0,,4,2.0,281.0,3,51.537137,-0.080662,2015-01-17 22:36:30.568
3701826,10247985,Private room,Newham,Stratford and New Town,4,5.0,1,1.0,94.0,1,51.546314,-0.005254,2015-01-18 00:43:50.462
3701874,16980032,Entire home/apt,Islington,Caledonian,7,4.5,4,2.0,365.0,3,51.545794,-0.114516,2015-01-18 04:09:37.583
3701929,18868378,Entire home/apt,Southwark,Newington,22,5.0,2,1.0,159.0,1,51.486571,-0.106192,2015-01-18 07:56:14.527
3702286,2965624,Entire home/apt,Hackney,Haggerston,1,5.0,4,2.0,187.0,2,51.535549,-0.062985,2015-01-17 21:03:53.413
3702307,1946616,Private room,Westminster,West End,1,5.0,2,1.0,185.0,7,51.514067,-0.129869,2015-01-17 22:36:42.925
3702519,2379677,Private room,Waltham Forest,Cathall,2,4.5,2,1.0,65.0,1,51.554773,-0.001037,2015-01-18 13:35:23.415
3702982,18875714,Private room,Westminster,Church Street,1,4.0,2,1.0,110.0,1,51.522439,-0.166051,2015-01-18 09:56:47.640
3703162,18557575,Entire home/apt,Westminster,Lancaster Gate,3,4.0,3,1.0,178.0,1,51.514234,-0.181667,2015-01-18 04:42:13.420
3703792,18916452,Private room,Haringey,Alexandra,2,5.0,2,1.0,140.0,1,51.599156,-0.123193,2015-01-18 13:03:05.186
3704088,10328919,Entire home/apt,Camden,Regent's Park,11,4.5,6,3.0,178.0,3,51.530299,-0.140528,2015-01-17 21:46:08.097
3704294,18882550,Private room,Lewisham,Brockley,0,,2,1.0,93.0,1,51.473664,-0.029216,2015-01-18 12:16:24.856
3704471,6598326,Entire home/apt,Southwark,Rotherhithe,2,4.5,6,3.0,299.0,1,51.495827,-0.051195,2015-01-18 06:44:03.853
3704739,5368354,Entire home/apt,Hackney,De Beauvoir,0,,6,2.0,430.0,2,51.539584,-0.083921,2015-01-18 07:32:22.743
3704794,17156017,Entire home/apt,Tower Hamlets,St. Peter's,7,4.0,4,2.0,183.0,1,51.52554,-0.058151,2015-01-18 11:25:50.047
3705189,13387562,Entire home/apt,Lambeth,Brixton Hill,2,4.0,2,1.0,84.0,5,51.456718,-0.1243,2015-01-18 03:15:34.286
3705309,12352889,Entire home/apt,Islington,St. Mary's,7,4.5,10,4.0,561.0,3,51.540465,-0.098882,2015-01-18 11:38:26.888
3706707,18904949,Private room,Westminster,Abbey Road,0,,2,1.0,159.0,1,51.531135,-0.176866,2015-01-18 01:59:30.640
3707117,4287247,Entire home/apt,Westminster,Bayswater,5,5.0,4,2.0,449.0,2,51.518161,-0.195431,2015-01-18 12:49:52.531
3707210,14327676,Entire home/apt,Hammersmith and Fulham,Avonmore and Brook Green,5,5.0,3,0.0,169.0,2,51.491824,-0.207771,2015-01-18 01:19:55.052
3707505,18909812,Private room,Camden,Bloomsbury,13,4.5,2,1.0,159.0,1,51.521116,-0.135928,2015-01-18 04:05:52.963
3707705,2904987,Entire home/apt,Westminster,Bayswater,0,,3,1.0,260.0,2,51.517616,-0.183056,2015-01-18 00:05:13.299
3707728,18266239,Private room,Merton,Dundonald,0,,2,1.0,137.0,1,51.410983,-0.216405,2015-01-18 01:46:39.337
3707878,18912416,Entire home/apt,Southwark,Brunswick Park,1,5.0,4,2.0,122.0,2,51.47862,-0.082054,2015-01-18 12:16:50.485
3708191,241256,Private room,Islington,St. Peter's,0,,2,1.0,185.0,1,51.536223,-0.101368,2015-01-17 22:18:36.878
3708776,6498963,Entire home/apt,Lambeth,Vassall,21,5.0,3,1.0,148.0,2,51.477765,-0.103641,2015-01-18 03:28:16.473
3708976,10471013,Private room,Newham,Stratford and New Town,2,4.0,2,1.0,75.0,6,51.532157,-0.009844,2015-01-17 23:29:04.385
3709035,18786770,Entire home/apt,Haringey,Seven Sisters,1,4.0,2,0.0,169.0,1,51.575164,-0.09837,2015-01-18 03:42:04.732
3709210,2366412,Private room,Brent,Kensal Green,0,,5,1.0,165.0,3,51.533905,-0.238737,2015-01-17 21:55:48.987
3709448,1471068,Entire home/apt,Newham,Canning Town South,2,4.5,5,2.0,468.0,4,51.50654,0.020072,2015-01-17 20:38:20.021
3709549,4787208,Entire home/apt,Hammersmith and Fulham,Avonmore and Brook Green,1,5.0,1,1.0,150.0,7,51.493301,-0.204924,2015-01-18 03:49:52.945
3710238,8514565,Entire home/apt,Richmond upon Thames,Barnes,0,,7,3.0,375.0,1,51.474774,-0.238667,2015-01-17 22:13:55.190
3710329,18930046,Private room,Lambeth,Prince's,21,4.0,5,1.0,150.0,1,51.490144,-0.118537,2015-01-18 04:38:50.011
3710474,8235055,Private room,Lambeth,Vassall,8,4.5,2,1.0,37.0,2,51.471896,-0.11072,2015-01-17 20:47:48.849
3710625,15928238,Entire home/apt,Kingston upon Thames,Beverley,5,5.0,4,1.0,168.0,5,51.402162,-0.257782,2015-01-18 07:24:59.661
3711306,18237428,Private room,Southwark,The Lane,9,4.5,2,1.0,84.0,1,51.469435,-0.065603,2015-01-18 01:20:22.775
3711772,18940637,Private room,Westminster,Bayswater,0,,2,1.0,112.0,1,51.51769,-0.196477,2015-01-17 22:03:46.499
3712066,18942527,Entire home/apt,Newham,East Ham Central,0,,2,1.0,66.0,1,51.537197,0.045422,2015-01-18 00:44:23.791
3713060,11263398,Entire home/apt,Hackney,Hackney Central,28,4.5,7,2.0,170.0,1,51.548898,-0.055137,2015-01-17 22:42:01.687
3713603,18954811,Entire home/apt,Merton,Hillside,0,,4,2.0,281.0,1,51.425201,-0.205195,2015-01-18 00:48:31.979
3714118,16484727,Private room,Westminster,Bayswater,0,,2,1.0,131.0,2,51.518776,-0.18909,2015-01-18 01:02:27.618
3714735,18961657,Entire home/apt,Tower Hamlets,Poplar,10,4.5,2,1.0,159.0,3,51.510728,-0.012649,2015-01-18 08:20:44.251
3714851,18961914,Private room,Islington,St. George's,0,,2,1.0,56.0,7,51.555379,-0.123044,2015-01-17 22:37:19.422
3714861,13840941,Entire home/apt,Newham,Stratford and New Town,9,4.5,4,2.0,112.0,1,51.5507,0.004312,2015-01-17 23:18:22.403
3714892,11806850,Private room,Hackney,Lea Bridge,0,,2,1.0,103.0,1,51.564666,-0.052766,2015-01-18 01:30:14.628
3714912,8279850,Private room,Kensington and Chelsea,Golborne,2,5.0,1,1.0,86.0,2,51.519368,-0.209968,2015-01-18 02:57:01.180
3714992,17910102,Private room,Islington,Mildmay,1,4.0,2,1.0,71.0,3,51.550296,-0.085444,2015-01-18 08:24:59.726
3715097,4792552,Private room,Wandsworth,Southfields,1,4.0,2,1.0,131.0,1,51.441707,-0.205607,2015-01-17 21:51:28.931
3715110,18964044,Entire home/apt,Brent,Kilburn,10,5.0,2,1.0,187.0,2,51.542741,-0.200993,2015-01-17 22:50:56.562
3715264,18959311,Private room,Lambeth,Tulse Hill,2,4.5,2,1.0,112.0,1,51.449813,-0.112598,2015-01-18 09:31:27.589
3715294,18965196,Private room,Southwark,Peckham Rye,0,,2,1.0,92.0,1,51.45615,-0.047862,2015-01-18 11:43:14.810
3715381,1701193,Entire home/apt,Islington,Clerkenwell,9,4.0,5,2.0,225.0,1,51.523368,-0.107451,2015-01-17 23:50:36.045
3715535,15443414,Private room,Wandsworth,Tooting,0,,1,1.0,52.0,1,51.433095,-0.168905,2015-01-18 10:39:03.488
3715629,7093850,Entire home/apt,Islington,Highbury West,1,5.0,2,1.0,159.0,1,51.558038,-0.099648,2015-01-17 23:18:28.086
3715778,14430363,Entire home/apt,Wandsworth,St. Mary's Park,5,4.0,3,1.0,187.0,2,51.471081,-0.17721,2015-01-18 09:39:25.529
3715826,3297888,Entire home/apt,Islington,Barnsbury,1,5.0,4,2.0,262.0,4,51.536731,-0.115639,2015-01-18 13:12:27.076
3716322,9426952,Entire home/apt,Westminster,Lancaster Gate,2,4.5,2,1.0,194.0,4,51.512097,-0.185092,2015-01-18 11:59:00.519
3716457,3574674,Private room,Hackney,Hoxton East & Shoreditch,0,,2,1.0,140.0,3,51.535948,-0.089296,2015-01-18 03:33:46.673
3716620,16659888,Entire home/apt,Haringey,Crouch End,2,4.5,2,1.0,150.0,5,51.575799,-0.125265,2015-01-17 20:55:54.012
3717481,18961335,Entire home/apt,Enfield,Chase,0,,2,1.0,243.0,3,51.673065,-0.106828,2015-01-18 03:33:55.730
3717832,5733168,Entire home/apt,Kensington and Chelsea,Stanley,0,,4,1.0,841.0,5,51.488576,-0.168051,2015-01-18 10:05:59.024
3717946,2440352,Private room,Islington,Clerkenwell,14,4.0,3,1.0,94.0,1,51.529805,-0.115228,2015-01-18 00:09:58.685
3717985,18983572,Private room,Brent,Dudden Hill,0,,3,1.0,56.0,1,51.553462,-0.247619,2015-01-18 03:00:38.089
3718022,5834807,Entire home/apt,Tower Hamlets,St. Peter's,3,5.0,2,1.0,168.0,1,51.529605,-0.060422,2015-01-18 05:33:05.024
3718109,3833917,Private room,Bromley,Orpington,0,,2,1.0,93.0,1,51.368622,0.097748,2015-01-18 11:39:24.758
3718286,3282854,Entire home/apt,Islington,Canonbury,1,4.0,4,1.0,143.0,1,51.54687,-0.09674,2015-01-18 06:04:59.497
3718572,2738881,Private room,Hackney,Hackney Central,6,5.0,2,1.0,92.0,2,51.547075,-0.055737,2015-01-18 08:09:21.946
3718723,18988854,Entire home/apt,Camden,Holborn and Covent Garden,15,4.5,4,2.0,243.0,2,51.52105,-0.12124,2015-01-18 00:49:05.493
3718745,18988852,Entire home/apt,Westminster,Regent's Park,0,,3,1.0,187.0,3,51.526992,-0.163374,2015-01-18 02:28:06.749
3718888,18986805,Entire home/apt,Southwark,Brunswick Park,0,,3,2.0,122.0,1,51.470931,-0.079252,2015-01-18 12:26:57.705
3719058,12773032,Entire home/apt,Hammersmith and Fulham,Parsons Green and Walham,7,4.5,2,1.0,131.0,2,51.478337,-0.192586,2015-01-18 06:22:47.443
3719164,9003364,Private room,Wandsworth,Fairfield,9,5.0,1,1.0,75.0,1,51.459418,-0.176094,2015-01-18 13:58:02.577
3719857,18714886,Private room,Hackney,Hackney Wick,0,,2,1.0,75.0,1,51.545904,-0.030485,2015-01-18 08:29:14.390
3719968,1951396,Entire home/apt,Tower Hamlets,Bow West,1,5.0,4,3.0,225.0,1,51.530676,-0.040896,2015-01-17 22:24:24.511
3720076,15616562,Private room,Tower Hamlets,Poplar,0,,2,1.0,73.0,5,51.510018,-0.008206,2015-01-18 05:56:16.648
3720135,12752711,Entire home/apt,Hackney,Hoxton West,17,4.0,7,2.0,243.0,2,51.530498,-0.085908,2015-01-18 10:01:58.080
3720373,19000315,Private room,Tower Hamlets,Bethnal Green,0,,2,1.0,75.0,1,51.526026,-0.054626,2015-01-18 08:46:26.023
3720494,1920206,Private room,Southwark,Newington,8,5.0,2,1.0,86.0,2,51.482809,-0.100967,2015-01-17 23:22:11.155
3721967,5970545,Entire home/apt,Tower Hamlets,St. Peter's,3,4.5,6,2.0,365.0,2,51.526201,-0.064052,2015-01-18 13:00:27.042
3722070,133923,Entire home/apt,City of London,City of London,2,3.5,4,2.0,225.0,1,51.52224,-0.097185,2015-01-18 02:14:42.757
3722365,18786770,Entire home/apt,Hackney,Woodberry Down,2,3.5,2,0.0,168.0,1,51.573191,-0.096453,2015-01-18 04:56:24.916
3722508,18040751,Entire home/apt,Tower Hamlets,Mile End,9,4.5,4,2.0,169.0,4,51.513147,-0.035301,2015-01-17 20:56:04.684
3722536,5367794,Private room,Tower Hamlets,Bow East,1,5.0,2,1.0,94.0,1,51.533258,-0.031531,2015-01-17 22:59:10.349
3722697,8027475,Entire home/apt,Westminster,Maida Vale,17,4.5,2,1.0,150.0,2,51.526613,-0.19184,2015-01-18 10:11:43.869
3723275,19020115,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,1,5.0,4,1.0,169.0,4,51.516933,-0.075368,2015-01-17 20:52:34.499
3723376,16944630,Entire home/apt,Lewisham,New Cross,2,5.0,4,2.0,150.0,2,51.47894,-0.047374,2015-01-18 04:02:55.621
3723502,14924955,Private room,Westminster,Bryanston and Dorset Square,0,,1,1.0,84.0,1,51.523901,-0.165661,2015-01-18 12:56:09.290
3723744,17774190,Private room,Hammersmith and Fulham,Fulham Broadway,11,5.0,2,1.0,93.0,2,51.484514,-0.194732,2015-01-18 11:51:17.923
3723806,15858606,Private room,Camden,Haverstock,11,5.0,2,1.0,152.0,2,51.548219,-0.154893,2015-01-17 22:14:30.737
3723909,18786770,Entire home/apt,Haringey,Seven Sisters,3,4.5,2,0.0,168.0,1,51.57504,-0.097856,2015-01-18 05:28:37.146
3724133,18786770,Entire home/apt,Haringey,Seven Sisters,1,4.0,2,0.0,169.0,1,51.574671,-0.096831,2015-01-18 03:16:30.783
3724159,10431477,Entire home/apt,Hackney,Hoxton West,0,,6,3.0,224.0,14,51.532841,-0.088654,2015-01-18 05:04:45.638
3724215,502537,Private room,Westminster,Hyde Park,7,5.0,2,1.0,187.0,3,51.517015,-0.180618,2015-01-18 08:54:37.392
3724353,8266506,Private room,Tower Hamlets,Bow East,0,,2,1.0,112.0,1,51.531013,-0.02171,2015-01-18 00:40:44.690
3724536,18547363,Entire home/apt,Islington,Hillrise,0,,2,1.0,168.0,1,51.573185,-0.127277,2015-01-18 13:40:43.768
3724543,18786770,Entire home/apt,Haringey,Harringay,0,,2,0.0,168.0,1,51.57356,-0.098427,2015-01-18 14:12:56.535
3724545,3552072,Entire home/apt,Hammersmith and Fulham,Askew,13,4.0,8,3.0,260.0,1,51.502002,-0.242994,2015-01-17 17:04:13.958
3724878,19029104,Private room,Wandsworth,Nightingale,0,,2,1.0,131.0,1,51.443965,-0.157712,2015-01-18 01:39:39.063
